r,g,b
217,186,144
213,185,160
200,191,180
220,216,211
217,210,203
212,206,198
221,214,211
219,215,210
226,219,218
224,215,205
220,199,174
220,202,177
221,201,174
218,199,171
218,199,175
216,197,173
216,199,173
217,199,172
218,201,174
218,199,176
183,164,145
204,187,165
205,187,165
217,198,175
222,203,179
221,202,177
220,203,177
220,203,177
222,205,179
221,204,178
222,204,179
222,204,180
221,203,179
221,203,179
224,206,183
225,207,186
225,207,185
229,215,201
226,210,191
228,208,190
226,207,190
226,207,191
227,208,191
227,209,188
226,208,188
224,206,186
224,206,186
224,206,186
223,205,185
223,205,183
224,206,184
223,205,183
224,206,184
224,206,186
224,206,186
225,207,186
224,206,184
225,207,185
225,207,185
224,206,184
223,205,181
222,205,179
222,204,178
220,203,177
224,208,189
223,209,193
224,221,215
227,220,220
200,175,126
212,181,115
216,185,136
218,192,161
202,179,159
218,209,200
205,197,190
209,201,189
209,198,188
209,189,169
213,190,164
215,193,166
213,192,164
214,192,162
219,196,165
218,195,165
218,196,167
220,194,167
219,194,161
214,191,159
215,181,118
217,190,134
218,193,165
218,195,167
219,195,166
220,195,166
219,196,171
214,195,166
183,157,130
212,179,147
213,179,131
218,187,133
218,192,160
213,186,158
197,179,162
220,213,211
214,207,200
211,204,198
219,212,206
223,215,210
226,218,215
223,211,197
218,198,171
218,199,173
220,202,178
217,200,173
217,198,170
217,197,170
218,198,172
219,199,174
221,201,176
221,200,176
200,179,158
196,177,155
198,180,157
218,200,177
220,203,178
219,202,174
220,203,176
221,203,179
221,203,179
222,204,180
221,204,178
222,204,180
221,204,181
220,202,177
223,205,183
225,207,185
227,209,187
229,215,201
225,208,189
229,208,191
226,207,190
226,207,189
227,208,190
226,207,191
225,207,188
224,206,186
223,205,185
225,207,187
225,207,186
223,205,183
223,205,183
223,205,183
223,205,183
224,206,185
224,206,186
224,206,186
224,206,184
224,206,184
224,206,184
224,206,184
224,206,182
224,207,181
222,203,179
219,201,178
226,209,193
225,216,208
226,221,217
226,219,220
203,175,120
212,185,144
214,187,161
216,192,168
217,190,169
202,185,173
211,204,198
205,194,179
210,198,187
208,196,182
209,190,166
213,192,165
215,194,167
217,195,165
218,195,164
215,193,163
216,193,165
217,191,164
215,192,165
207,187,162
213,186,157
217,190,143
215,192,158
218,194,164
219,196,164
219,197,167
216,197,167
219,207,195
209,189,166
213,177,138
214,178,121
217,190,148
217,197,170
215,189,162
202,176,152
217,205,199
214,208,202
211,204,198
217,210,204
225,217,212
225,217,214
223,216,207
220,203,183
217,199,174
217,200,173
217,200,175
217,197,171
218,198,171
219,199,174
219,199,174
221,201,176
221,201,175
221,201,172
216,198,173
220,203,178
220,203,178
221,203,178
219,202,174
220,203,176
221,203,178
221,203,179
221,203,179
220,203,178
221,203,179
222,204,181
221,204,179
222,204,181
224,206,184
226,208,186
230,216,201
225,208,189
228,208,190
227,208,191
227,208,190
227,209,189
226,208,189
225,206,189
224,206,187
225,207,186
224,206,184
225,207,185
224,206,184
223,205,183
223,205,183
224,206,184
224,206,184
224,206,184
224,206,184
224,206,184
224,206,184
223,205,182
223,205,181
223,205,182
223,206,181
222,205,180
221,199,176
225,208,191
226,219,216
226,221,219
222,215,207
200,171,121
217,192,147
221,195,168
218,189,166
217,191,167
195,176,162
212,205,201
212,200,188
212,196,180
202,189,179
203,183,159
216,193,163
218,195,162
218,195,169
218,196,165
216,192,165
210,189,161
210,188,160
209,186,158
213,191,163
214,191,154
215,190,153
217,193,159
218,195,163
219,196,166
218,197,169
213,196,169
223,216,212
216,202,188
216,176,127
215,180,125
218,191,158
218,196,172
217,192,166
215,188,160
197,181,163
218,212,203
212,205,196
215,208,199
222,217,212
224,218,214
224,217,214
222,214,206
219,204,183
216,199,171
219,201,177
219,199,173
219,199,173
221,201,174
220,200,173
220,200,174
220,202,177
219,201,175
220,203,177
220,203,177
222,204,179
221,203,178
218,201,175
219,201,176
220,202,180
221,203,179
220,202,178
220,202,178
221,203,180
222,204,182
219,202,177
221,203,181
223,206,183
227,207,186
229,215,201
224,207,188
228,207,190
227,208,191
227,208,190
226,208,188
225,207,187
225,206,190
224,205,186
224,206,185
225,207,185
224,206,184
224,206,184
223,205,183
223,205,183
224,206,184
224,206,184
223,205,183
223,205,183
225,207,185
224,206,184
223,205,181
224,206,182
224,206,183
221,203,179
221,204,178
220,202,178
221,201,179
226,218,211
226,220,218
213,202,185
203,172,116
218,193,149
220,195,162
218,188,164
216,190,166
197,176,158
210,199,193
212,200,190
211,197,183
200,190,181
197,184,177
194,179,162
201,180,159
207,188,164
208,188,162
214,191,162
214,192,166
215,194,164
216,193,162
216,193,159
215,192,158
214,190,157
218,194,162
218,195,164
218,195,164
216,195,171
209,194,179
221,218,218
211,190,166
217,179,118
216,184,131
219,194,167
217,195,171
215,190,164
214,190,160
203,182,158
214,204,197
216,209,200
217,210,202
221,216,212
224,219,215
225,217,214
223,214,207
218,203,180
218,200,173
218,201,174
221,201,178
219,198,176
221,200,175
220,200,173
220,200,174
216,199,173
219,202,176
219,202,176
220,203,177
221,204,178
221,204,178
221,203,178
220,202,179
222,204,180
221,203,179
221,203,179
221,203,178
220,202,178
222,204,181
220,203,178
222,204,182
221,204,181
226,207,185
228,215,201
224,208,189
227,207,190
227,208,191
226,207,190
225,207,188
226,207,189
226,207,190
225,207,189
225,207,187
226,207,187
224,206,186
223,205,184
224,206,185
222,204,182
224,206,184
224,206,184
224,206,184
225,207,185
225,207,186
225,207,186
223,205,181
224,206,182
223,205,181
222,203,180
222,203,178
221,203,180
225,203,176
224,213,201
226,219,216
216,204,194
209,176,119
219,193,147
218,193,157
218,188,163
214,188,163
215,191,170
195,179,166
213,202,194
209,197,188
199,191,180
201,191,182
201,192,186
210,203,200
202,198,189
208,199,193
208,196,180
207,186,160
215,193,170
218,196,172
217,194,165
214,193,165
216,192,159
218,195,162
216,194,163
217,193,162
209,189,162
208,199,187
220,218,214
209,180,156
214,175,128
217,187,144
218,195,165
218,194,169
216,191,166
216,193,168
214,191,163
201,189,177
217,210,204
218,211,204
217,212,208
224,219,216
224,220,216
223,220,216
224,215,208
223,209,195
220,202,182
220,201,173
217,199,170
219,199,172
220,200,173
220,201,173
219,202,176
219,202,176
221,204,179
219,202,177
220,203,177
219,202,175
221,204,178
221,203,180
220,203,177
221,204,179
220,202,178
221,203,178
221,204,178
222,204,180
221,204,179
222,204,182
222,206,184
227,208,185
227,215,201
224,209,190
228,208,191
226,207,190
226,207,190
226,207,190
226,207,190
227,208,191
225,206,189
225,206,189
226,207,190
225,206,188
225,207,187
224,206,186
223,205,183
224,206,184
223,205,183
223,205,183
224,206,184
224,206,185
225,207,186
223,205,181
223,205,181
224,204,179
222,202,178
221,202,179
221,202,179
222,202,177
223,211,192
225,221,219
226,221,219
207,178,124
222,193,145
220,195,158
218,187,161
212,181,155
214,188,166
212,191,167
200,186,169
208,196,184
203,194,185
211,202,194
223,216,211
220,215,210
219,214,211
218,211,207
174,162,156
131,101,91
134,118,107
170,150,136
210,192,168
216,198,172
215,190,154
216,192,161
217,190,159
211,189,156
203,187,170
224,215,210
221,217,212
209,187,167
216,181,141
217,190,156
217,192,164
218,191,164
217,192,165
218,193,167
216,194,165
194,178,160
221,213,207
218,211,205
217,212,205
219,214,210
218,213,210
222,217,213
224,218,214
224,218,213
223,216,209
221,208,190
220,202,175
221,200,172
221,201,176
219,202,177
220,203,177
220,203,177
220,202,178
219,201,177
220,202,177
220,203,177
221,204,178
220,202,178
219,201,177
219,201,177
220,202,178
221,203,179
222,204,180
221,203,178
221,204,179
223,205,183
222,206,185
226,209,186
227,215,202
225,210,191
227,208,191
226,207,190
225,207,189
226,207,190
226,207,189
226,207,190
225,206,189
225,206,189
224,205,188
225,206,188
225,207,187
225,207,187
224,206,184
224,206,185
223,205,183
224,206,184
223,205,182
224,206,182
224,206,182
222,204,180
222,204,180
222,204,176
222,202,176
223,203,180
222,204,179
223,208,188
225,213,199
227,223,219
228,224,226
213,192,154
222,193,139
221,196,158
219,189,162
213,177,151
215,183,161
214,190,167
199,177,156
208,193,182
206,197,189
223,220,216
222,217,215
221,214,208
214,203,191
150,131,121
100,77,70
97,69,66
93,65,63
87,66,65
161,150,153
217,207,197
212,193,175
216,198,175
214,196,172
210,191,170
206,194,181
216,203,195
220,217,212
200,182,162
216,189,153
218,193,163
218,191,163
217,190,161
217,193,162
217,193,165
217,193,166
214,192,167
205,196,190
218,213,210
217,212,203
217,212,206
216,211,206
219,214,210
223,218,214
225,218,214
225,218,214
224,218,214
225,218,211
222,211,196
220,203,180
221,203,175
221,204,178
220,202,176
219,201,177
220,202,178
218,201,176
219,202,176
220,203,178
220,202,178
219,201,177
221,203,179
220,202,178
222,204,180
221,203,180
220,203,179
222,204,179
222,204,182
224,208,184
226,209,187
229,215,202
224,210,192
227,209,190
226,208,188
226,208,188
226,208,188
226,208,188
226,209,191
225,208,190
224,206,188
225,206,188
225,206,188
225,207,187
224,206,186
224,206,185
224,206,185
223,205,183
224,206,184
224,206,183
223,205,181
223,205,181
223,204,184
222,204,181
221,204,178
222,204,180
221,203,181
225,204,182
226,211,197
225,219,213
228,224,222
225,225,222
211,196,180
221,190,121
222,194,136
217,190,162
215,179,157
213,181,158
216,187,162
194,174,155
205,195,185
222,219,217
221,212,209
216,205,189
206,191,170
127,107,99
71,55,55
66,54,56
62,51,52
79,63,60
92,69,66
81,66,78
108,97,108
85,72,85
188,180,181
227,225,218
219,214,204
210,200,192
203,194,186
218,211,209
196,178,158
214,191,162
219,192,164
220,188,160
219,186,157
217,190,160
216,192,163
216,192,164
215,191,162
192,172,154
217,207,195
218,215,209
218,215,211
221,217,213
221,216,211
222,217,211
223,218,214
224,219,214
224,217,208
225,217,212
222,212,202
222,202,181
221,201,177
221,201,176
220,200,175
219,201,177
218,200,176
220,202,178
219,201,177
221,203,179
220,202,177
220,203,177
223,205,180
221,203,179
221,203,179
221,203,181
222,204,183
220,202,180
221,203,181
223,207,185
227,210,187
229,215,202
224,210,191
227,209,189
225,207,187
226,208,188
226,208,188
226,208,188
225,208,190
224,207,189
224,206,186
225,207,186
225,207,186
225,207,187
223,205,185
222,204,180
223,205,182
224,206,183
224,206,184
224,206,184
222,204,180
221,203,179
222,204,181
223,205,184
221,203,182
221,203,180
221,204,180
224,206,186
224,212,200
226,220,214
228,224,222
228,225,223
214,206,202
207,183,136
222,194,146
221,193,164
216,181,159
212,180,157
213,183,155
195,175,156
218,213,208
224,213,210
202,179,165
181,122,114
84,67,68
55,49,53
61,54,55
69,58,59
76,62,64
75,63,63
67,59,62
58,51,52
60,54,80
72,62,81
108,97,119
167,157,162
222,213,207
226,220,216
205,198,190
196,185,177
188,167,147
212,190,159
218,191,161
217,180,147
216,182,146
216,187,155
215,190,162
216,192,164
213,189,159
153,128,115
110,90,83
154,138,128
197,186,178
225,218,213
226,221,218
223,219,214
222,217,212
220,210,201
219,206,188
225,218,212
224,212,201
219,200,178
218,198,174
220,200,175
221,201,176
219,201,177
219,201,177
219,201,177
219,201,177
217,199,175
219,202,177
220,203,177
221,203,179
221,203,179
221,203,179
223,205,182
220,202,182
221,203,181
222,204,182
222,206,184
227,209,186
228,216,202
224,209,192
227,208,188
225,207,187
226,208,188
225,207,187
225,207,187
226,208,188
226,208,189
226,208,186
225,207,185
225,207,185
224,206,184
223,205,184
222,204,180
222,204,180
223,205,181
223,206,181
223,206,181
222,204,180
221,203,179
222,204,180
223,205,182
221,202,178
221,202,177
222,203,176
225,208,192
224,214,203
227,221,217
226,222,219
227,225,223
218,211,210
197,179,159
218,197,165
220,200,170
217,183,157
212,175,147
215,181,154
193,175,153
215,202,185
193,167,159
182,100,93
78,59,56
52,46,50
60,50,54
72,60,61
67,57,58
88,73,69
90,75,72
82,69,66
88,74,72
73,63,77
70,65,100
71,64,94
68,59,79
105,95,103
213,206,207
216,211,205
194,181,170
189,167,146
214,189,155
216,191,157
215,179,141
217,178,140
217,189,158
215,190,163
217,193,165
215,192,161
162,139,117
121,98,89
127,102,91
122,102,91
135,120,111
211,203,199
225,222,221
225,221,220
223,216,212
221,210,197
221,206,190
220,201,181
219,199,177
217,199,174
218,200,175
220,202,176
220,202,179
220,202,179
219,202,176
219,201,175
219,201,174
219,202,175
220,203,178
220,203,178
221,203,179
220,202,180
221,203,180
219,201,179
220,202,179
221,203,180
222,206,183
226,208,183
228,216,202
224,208,192
226,207,187
225,207,187
225,207,186
224,206,184
224,206,183
224,206,186
224,206,186
224,206,185
224,206,184
224,206,184
223,205,183
222,204,182
221,203,182
221,203,181
223,205,182
223,205,182
222,204,180
221,203,179
221,203,179
223,205,181
222,204,180
222,203,178
222,202,177
222,203,176
225,210,199
225,218,212
226,221,218
228,223,220
228,225,222
206,196,191
199,182,163
218,198,172
218,198,174
214,191,165
213,178,153
211,181,153
202,182,158
187,142,124
201,90,88
100,72,69
53,44,47
56,47,50
61,52,55
70,59,60
51,45,50
61,52,53
78,67,65
76,63,67
89,74,72
87,70,68
87,76,92
70,65,96
71,60,68
120,97,102
130,117,122
223,217,214
211,201,190
192,175,158
211,187,163
215,192,162
217,188,153
214,180,142
216,191,158
216,190,162
216,192,164
215,193,164
191,171,143
117,96,87
123,99,89
137,112,100
144,119,102
141,118,103
177,162,151
220,216,215
225,220,218
222,215,212
221,210,197
220,205,186
220,201,179
221,201,176
217,199,178
220,202,180
219,201,178
218,201,177
218,201,176
219,201,176
219,202,176
218,201,175
219,202,176
219,202,174
220,203,178
219,202,178
221,203,179
218,201,177
217,199,175
219,201,177
221,204,180
225,206,182
230,217,203
224,208,192
226,207,187
225,207,187
224,206,185
224,206,184
225,207,185
224,206,186
223,205,185
224,206,184
224,206,184
224,206,183
224,206,183
223,205,182
221,203,182
221,203,183
221,203,180
223,205,182
222,204,180
221,203,179
222,204,180
221,203,179
221,203,179
222,202,177
223,200,173
221,204,181
226,214,208
225,220,213
226,222,220
228,223,220
229,223,221
196,184,175
202,182,163
217,198,169
216,197,169
216,194,170
216,189,166
198,176,153
113,93,79
199,84,83
147,73,73
51,44,49
53,45,50
65,56,57
65,56,57
65,55,57
53,47,52
48,42,47
70,60,61
73,61,61
78,64,65
89,74,72
89,74,76
81,72,92
69,61,75
116,102,105
157,146,148
206,200,200
218,211,206
217,206,191
215,193,170
214,192,167
217,194,166
219,191,158
217,193,158
218,192,162
217,194,164
216,194,169
214,196,165
142,122,109
114,91,83
148,120,105
158,129,107
160,132,113
160,134,113
162,140,125
204,192,185
222,217,214
223,218,216
222,216,211
223,212,200
221,205,186
217,199,174
219,199,174
219,200,175
217,200,176
218,201,176
218,201,176
220,202,177
219,202,176
219,202,177
218,201,173
219,202,175
219,202,176
220,203,177
219,201,176
219,201,177
220,202,178
220,203,180
226,207,182
231,215,202
224,207,191
226,207,189
224,206,186
224,206,185
225,207,187
225,207,187
224,206,186
224,206,186
223,205,184
224,206,184
223,205,183
224,206,182
223,205,181
224,206,184
221,203,181
222,204,181
223,205,181
223,205,181
221,204,179
221,204,179
221,203,179
221,203,179
222,204,178
222,202,177
225,211,197
225,216,208
227,221,217
227,222,218
227,223,220
227,224,225
216,211,205
186,168,152
216,197,167
218,197,174
216,196,171
219,194,170
137,107,101
127,88,79
208,106,94
90,59,58
52,44,49
54,47,49
69,59,59
64,53,55
67,57,59
63,54,56
61,52,55
62,53,56
67,57,56
73,60,60
74,62,62
86,72,72
105,90,93
78,67,83
120,106,109
173,162,154
192,186,181
225,221,215
222,214,201
215,193,168
216,195,167
215,193,166
215,192,162
216,191,157
217,192,160
216,193,162
214,193,165
214,194,164
190,169,145
141,115,98
143,117,102
135,111,97
130,105,91
156,133,112
166,140,117
170,147,121
166,146,125
199,186,176
224,220,221
220,217,214
223,211,200
223,208,192
219,200,178
219,200,173
218,201,174
219,202,176
218,201,175
220,202,177
220,202,178
219,201,177
219,201,176
218,201,175
219,201,176
220,203,178
220,203,178
219,201,177
219,201,177
221,203,181
225,207,182
230,215,202
224,208,192
226,207,188
225,207,187
223,205,184
225,207,187
225,207,187
224,206,186
223,205,185
223,205,184
224,206,184
224,206,183
223,205,181
222,204,180
223,205,183
223,205,182
221,203,179
223,205,181
222,204,179
221,204,177
222,204,177
222,204,180
220,202,178
220,203,179
224,204,181
225,211,196
226,217,209
227,220,217
225,215,207
225,221,217
227,224,225
218,211,205
174,155,140
213,193,168
218,197,173
216,197,169
218,192,168
105,78,72
70,52,49
216,122,104
91,65,62
52,44,49
55,49,51
67,58,58
68,57,57
74,62,63
67,56,57
60,51,54
60,52,55
71,61,60
78,65,65
95,77,76
98,81,80
72,60,62
64,56,60
86,71,83
78,67,91
154,146,157
227,222,215
224,214,205
216,195,166
215,194,165
216,195,165
215,191,162
214,190,156
218,192,162
215,192,161
215,194,162
215,192,161
214,191,159
177,154,128
175,150,120
153,128,105
146,121,105
129,106,89
159,132,109
162,134,110
171,146,121
172,149,120
183,164,150
218,216,215
224,219,216
222,214,209
222,210,195
220,204,182
219,200,175
219,200,174
219,202,176
220,202,177
220,202,178
218,200,176
219,202,176
218,201,175
219,202,178
221,203,180
221,203,181
220,202,178
219,201,177
220,202,180
226,209,184
228,216,201
224,209,190
227,207,189
225,207,187
224,206,184
225,207,187
225,207,187
223,205,185
224,206,186
222,204,183
223,205,183
224,206,184
223,205,183
223,205,183
223,205,181
222,204,180
222,204,180
223,205,181
223,205,181
221,203,179
221,203,179
220,202,178
221,203,179
221,203,179
222,205,183
223,208,190
226,214,206
225,216,208
225,215,208
227,222,221
219,209,196
156,131,118
168,144,125
202,180,155
219,198,168
218,196,172
216,189,159
82,63,63
58,46,47
218,128,108
75,58,54
50,42,48
52,47,51
60,51,53
68,58,59
69,60,61
65,56,57
60,51,52
62,53,55
82,69,67
82,67,65
88,75,74
72,60,60
71,61,65
57,49,54
65,54,63
78,70,96
133,124,139
230,222,215
221,211,200
215,193,163
215,194,165
213,192,163
215,190,162
216,189,159
214,186,152
216,189,156
216,191,161
214,186,155
211,183,149
196,170,141
176,153,126
181,155,124
178,153,124
170,144,118
158,132,107
160,130,109
163,137,113
171,145,119
179,155,124
181,161,137
205,195,188
225,219,218
220,217,213
222,212,205
219,203,184
219,201,175
218,200,175
219,202,177
220,203,177
220,203,177
220,202,178
219,201,177
218,201,176
221,203,179
221,203,181
219,201,179
219,201,179
221,203,180
225,207,183
229,217,202
223,208,189
227,207,189
225,207,187
222,204,183
225,207,187
224,206,186
224,206,186
223,205,185
224,206,184
223,205,183
222,204,182
223,205,183
223,205,183
222,204,180
222,204,180
221,203,179
223,205,181
221,203,179
221,203,179
221,203,179
223,205,181
221,203,179
221,201,180
223,208,191
223,213,201
225,216,207
224,217,212
223,220,218
227,219,216
189,165,145
137,112,100
169,144,123
187,165,141
216,195,164
219,198,167
163,135,126
78,60,80
59,47,49
207,131,104
110,79,73
48,42,47
49,44,48
58,49,51
62,53,54
64,55,56
63,54,55
59,53,56
95,78,73
100,83,77
69,57,59
69,57,61
67,57,60
62,54,56
62,52,55
54,46,51
63,54,60
88,77,92
208,200,199
215,206,191
214,192,161
212,191,162
212,191,162
214,191,158
215,181,149
213,167,133
213,172,139
216,190,159
214,189,157
212,188,152
211,186,153
163,140,115
172,145,119
173,147,120
179,154,123
191,166,133
177,148,121
165,135,112
172,144,118
174,149,119
180,152,118
184,160,132
186,166,145
215,204,193
222,218,214
224,211,200
221,203,183
219,201,178
219,202,178
221,204,178
221,204,178
222,204,179
221,203,179
221,203,178
220,203,179
222,204,182
221,203,181
219,201,179
221,203,179
226,208,184
228,214,198
224,208,188
225,207,186
225,207,187
226,208,187
225,207,186
224,206,185
224,206,186
224,206,186
224,206,183
223,205,182
222,204,181
223,205,183
223,205,183
223,205,182
223,205,182
222,204,180
220,203,177
221,203,178
223,204,180
224,205,181
222,204,180
223,204,180
223,206,187
225,212,201
225,216,210
225,218,207
226,219,217
224,221,221
210,196,183
155,127,112
162,141,119
181,160,137
186,165,143
206,186,162
217,192,163
144,103,103
79,63,84
67,56,57
173,115,86
157,113,91
50,42,49
48,43,48
58,49,53
63,54,58
63,54,56
69,58,59
64,55,56
84,69,66
71,59,60
64,55,58
64,55,60
54,47,52
59,50,53
71,60,60
51,45,49
53,48,49
62,50,53
139,119,114
208,190,165
213,188,158
215,192,162
215,193,163
215,192,161
217,192,162
216,185,155
213,170,142
217,191,164
217,190,163
215,189,158
213,189,157
168,145,122
181,154,126
188,163,133
183,159,129
186,161,130
187,161,130
182,155,127
180,154,125
172,145,118
175,144,115
178,152,126
188,162,131
187,163,134
213,199,184
223,218,214
224,213,201
220,205,189
220,202,178
221,203,180
222,204,181
222,204,180
221,203,179
221,203,179
221,203,180
222,204,182
220,202,180
220,202,180
221,203,180
225,207,183
228,213,198
224,207,190
226,207,186
225,207,187
226,208,188
225,207,187
226,208,188
225,207,187
225,207,187
224,206,185
224,206,184
224,206,184
224,206,184
223,205,183
224,206,184
222,204,182
221,203,180
221,203,180
223,204,181
224,204,179
222,202,177
223,204,182
222,206,183
224,210,198
224,214,205
226,216,209
223,212,199
226,220,218
224,221,215
173,150,138
174,148,127
179,157,134
181,158,135
184,162,137
197,176,147
212,186,162
128,85,93
85,71,110
74,59,58
126,99,78
203,150,117
50,43,44
50,44,50
59,50,54
60,52,56
66,56,59
67,55,57
63,54,56
62,51,53
71,59,59
70,59,62
58,50,54
76,64,65
84,69,67
56,47,49
49,44,47
50,45,47
54,46,49
88,76,69
207,188,156
214,189,158
214,191,159
215,192,160
214,191,160
216,193,162
216,191,160
211,167,137
215,185,155
215,188,159
215,188,159
213,188,159
157,134,113
188,162,129
184,159,129
185,160,132
187,161,133
186,160,132
185,160,130
189,164,134
187,161,131
181,155,127
175,148,122
179,154,125
188,164,132
189,165,135
212,199,188
222,218,216
227,221,219
221,212,199
221,203,181
223,205,183
222,204,180
221,203,179
221,203,180
221,203,181
221,203,181
220,202,180
220,202,180
220,202,179
222,205,181
229,215,201
225,209,193
226,207,187
225,207,187
225,207,188
225,206,188
225,206,188
225,207,186
225,207,187
222,204,183
223,205,185
223,205,184
224,206,184
224,206,184
224,206,184
224,206,184
223,205,183
223,205,182
222,203,179
223,203,177
222,202,175
223,203,181
222,206,183
225,209,194
225,210,199
225,209,196
223,211,197
225,219,218
207,193,185
155,131,115
184,163,139
175,153,130
177,153,131
181,156,136
181,157,132
209,184,163
128,80,95
80,73,120
86,68,67
67,49,52
214,126,106
96,83,77
52,45,49
53,49,51
59,50,54
65,55,58
65,54,57
62,53,57
65,56,59
77,65,64
62,51,53
93,78,75
86,69,64
79,65,65
53,46,51
52,45,49
51,46,50
61,55,59
50,42,50
118,103,87
217,192,158
211,190,157
213,192,157
214,190,160
214,191,159
216,191,161
213,172,142
212,178,146
214,189,156
215,189,158
210,187,159
154,131,108
187,161,127
183,159,128
182,156,129
181,155,129
181,156,127
184,160,130
189,164,134
192,167,136
188,166,137
182,156,129
177,152,126
183,159,128
190,168,135
191,168,143
209,199,192
225,222,222
227,220,215
220,204,184
221,204,181
223,205,183
222,204,181
221,204,180
221,203,180
220,203,180
221,203,181
221,203,181
219,201,178
221,204,180
228,216,202
224,209,193
226,207,187
226,208,188
226,208,188
225,207,187
225,207,187
224,206,184
224,206,184
223,205,183
222,204,182
222,204,182
223,205,183
223,205,183
224,206,184
222,204,182
222,204,180
221,203,179
221,202,178
222,202,177
221,201,176
222,202,179
221,201,178
225,207,188
223,211,198
223,207,191
227,219,211
225,221,220
180,161,153
175,154,132
191,169,144
174,152,130
179,158,133
182,160,136
175,153,129
197,172,146
138,83,91
89,70,98
90,68,65
46,41,45
182,102,87
182,112,100
53,46,50
57,45,52
62,53,56
66,57,60
63,53,57
59,50,54
53,46,49
49,43,47
58,49,52
70,59,58
62,53,54
58,49,54
59,50,55
58,49,54
71,60,62
54,47,49
50,43,48
49,44,47
139,123,105
213,190,156
211,187,152
209,185,150
212,188,151
204,180,151
200,168,144
214,188,158
216,193,162
214,191,158
189,167,141
174,152,123
184,155,121
180,159,131
172,151,131
172,146,128
173,142,122
187,160,140
202,177,154
204,181,154
192,169,142
190,167,140
181,157,131
179,155,129
186,161,131
192,170,138
186,168,140
211,202,198
223,223,220
224,219,210
221,205,182
222,204,183
222,204,181
220,203,178
221,204,179
221,203,179
221,203,181
222,204,182
221,204,182
220,205,182
227,216,201
224,209,192
227,208,188
225,207,187
224,206,186
224,206,186
225,207,187
223,205,183
224,206,184
223,205,183
224,206,184
222,204,182
222,204,182
223,205,183
222,204,182
221,203,181
221,203,180
221,203,179
220,202,177
221,201,176
221,201,176
221,201,176
221,201,176
223,204,184
223,209,191
220,206,189
226,221,218
225,221,220
164,139,127
179,160,136
186,162,138
170,148,126
185,164,138
179,157,133
168,146,122
135,107,94
130,77,75
113,69,71
97,71,66
54,44,48
101,68,63
218,113,94
126,84,80
60,49,54
63,56,58
66,57,60
63,54,58
53,46,53
50,46,51
49,44,51
51,43,49
49,46,48
58,52,55
57,48,53
56,47,52
54,45,50
75,62,60
64,54,56
51,45,48
50,43,47
55,46,47
182,163,140
209,188,152
209,185,153
196,171,142
181,152,130
182,151,136
217,193,165
216,193,165
214,191,160
185,162,139
174,152,126
189,165,135
187,158,135
214,169,137
214,170,134
211,171,140
214,175,143
192,158,134
185,160,138
190,169,147
200,179,155
192,168,142
181,157,131
178,153,125
185,163,134
193,171,142
191,174,146
220,214,211
225,221,222
223,216,206
221,204,180
221,203,182
221,203,182
221,203,181
220,202,180
220,202,180
221,203,181
222,205,184
222,207,186
228,216,202
228,209,194
226,208,189
226,207,189
225,206,187
224,206,184
224,206,184
224,206,184
223,205,183
222,204,182
223,205,183
223,205,183
224,206,184
221,203,181
221,203,181
223,205,183
222,205,180
221,204,178
221,203,178
222,202,177
222,202,177
221,201,176
221,201,176
220,203,179
222,201,178
226,216,207
224,220,221
206,194,189
162,139,120
181,160,135
176,154,131
171,149,125
183,162,136
171,148,125
162,135,113
125,83,84
110,70,69
131,82,76
66,52,55
49,40,48
47,40,45
161,87,77
216,108,93
154,104,96
63,52,58
64,54,58
67,59,61
49,43,49
49,43,49
49,43,47
48,42,46
54,46,50
58,50,55
60,52,57
61,54,56
55,48,50
53,44,50
75,61,63
59,50,53
56,50,52
49,44,48
78,66,61
160,138,120
144,115,111
185,150,132
165,129,120
180,155,139
216,195,168
217,194,164
213,190,158
171,150,128
190,166,140
194,170,145
212,165,127
215,178,140
214,182,152
199,169,147
212,177,149
214,179,145
214,177,147
205,183,161
186,166,148
189,167,144
181,157,129
173,147,119
167,139,114
186,161,133
196,175,142
196,179,161
225,221,220
225,219,220
222,211,199
219,203,175
220,203,180
222,204,182
222,204,182
220,202,180
220,202,180
220,204,183
222,205,190
227,216,201
226,208,193
224,207,186
225,207,186
222,204,183
223,205,183
222,204,182
224,206,184
223,205,183
222,204,182
222,204,182
222,204,182
224,206,184
223,205,183
223,205,183
223,205,183
222,205,180
220,203,177
221,203,177
222,202,177
221,201,176
221,201,176
221,201,176
221,201,175
222,207,192
226,218,217
226,221,221
178,160,151
172,149,130
180,159,134
166,144,122
181,159,136
179,158,132
176,149,123
147,124,107
136,91,94
145,101,102
130,82,74
87,64,63
49,41,45
46,39,47
56,45,47
179,111,94
212,119,101
93,64,61
56,51,53
62,52,57
59,50,54
61,52,56
49,43,47
51,45,49
53,46,51
61,51,53
70,57,57
71,61,61
63,53,53
50,44,49
59,50,53
72,59,61
58,49,52
52,46,49
47,42,47
47,40,45
90,70,75
145,111,108
139,102,108
182,161,140
210,192,164
172,152,134
151,132,119
177,160,142
190,164,141
190,151,118
216,176,133
213,182,146
198,167,148
190,156,140
194,161,138
199,167,143
209,175,143
211,180,154
205,178,151
162,138,119
148,127,111
158,134,114
161,134,111
170,142,119
187,162,132
193,172,141
208,196,183
225,220,220
224,217,214
219,206,187
223,203,179
221,204,179
