r,g,b,x,y
219,182,130,17,23
221,196,160,18,23
214,181,141,19,23
221,189,141,20,23
227,195,145,21,23
223,192,147,22,23
237,204,170,23,23
234,205,173,24,23
234,204,163,25,23
228,200,171,26,23
220,190,156,27,23
227,198,148,28,23
219,183,129,29,23
214,188,127,30,23
126,115,76,31,23
218,179,113,32,23
209,176,113,33,23
210,181,119,34,23
225,180,109,35,23
224,178,103,36,23
207,163,91,37,23
220,174,99,38,23
222,175,92,39,23
227,182,97,40,23
227,179,94,41,23
233,185,99,42,23
233,186,98,43,23
230,189,103,44,23
229,186,101,45,23
225,183,100,46,23
229,186,104,47,23
234,193,103,48,23
222,176,97,49,23
221,171,96,50,23
219,166,88,51,23
228,180,92,52,23
226,180,98,53,23
230,186,95,54,23
227,180,102,55,23
222,175,94,56,23
229,181,98,57,23
226,183,110,58,23
230,197,139,59,23
212,184,132,0,24
217,192,150,1,24
200,175,136,2,24
140,110,82,3,24
171,141,100,4,24
210,183,121,5,24
213,187,138,6,24
210,177,121,7,24
202,172,117,8,24
224,194,130,9,24
224,189,139,10,24
213,181,125,11,24
208,178,132,12,24
216,184,133,13,24
223,187,135,14,24
220,186,136,15,24
223,188,139,16,24
214,184,137,17,24
220,192,153,18,24
210,179,133,19,24
219,193,147,20,24
221,191,144,21,24
224,193,148,22,24
230,199,160,23,24
232,203,169,24,24
233,203,169,25,24
230,202,170,26,24
221,194,163,27,24
235,203,174,28,24
75,75,113,29,24
109,103,86,30,24
187,168,107,31,24
195,176,117,32,24
168,146,96,33,24
214,172,112,34,24
218,171,87,35,24
229,175,95,36,24
209,156,85,37,24
216,167,84,38,24
221,163,83,39,24
224,173,90,40,24
223,174,92,41,24
224,178,96,42,24
232,188,108,43,24
227,186,103,44,24
224,181,99,45,24
230,185,104,46,24
229,186,103,47,24
225,179,97,48,24
225,177,95,49,24
227,177,95,50,24
226,175,92,51,24
229,186,97,52,24
231,184,102,53,24
231,184,101,54,24
233,188,102,55,24
233,188,106,56,24
219,176,100,57,24
224,183,133,58,24
234,201,147,59,24
215,188,142,0,25
219,191,151,1,25
210,183,139,2,25
166,135,100,3,25
169,135,96,4,25
220,194,132,5,25
214,190,144,6,25
209,171,123,7,25
206,178,133,8,25
221,189,135,9,25
221,185,133,10,25
221,186,130,11,25
220,187,128,12,25
226,191,134,13,25
226,194,141,14,25
216,186,139,15,25
221,190,144,16,25
220,192,150,17,25
227,197,155,18,25
214,179,133,19,25
221,191,147,20,25
220,188,143,21,25
224,193,149,22,25
228,200,158,23,25
233,204,165,24,25
232,203,164,25,25
228,200,162,26,25
223,197,159,27,25
227,199,169,28,25
176,162,137,29,25
182,163,129,30,25
197,167,129,31,25
174,147,120,32,25
203,169,104,33,25
220,172,89,34,25
217,167,85,35,25
213,156,81,36,25
212,161,76,37,25
217,157,83,38,25
201,146,69,39,25
208,154,81,40,25
216,163,89,41,25
226,178,100,42,25
223,177,98,43,25
228,183,105,44,25
228,185,104,45,25
228,187,104,46,25
232,190,107,47,25
232,189,110,48,25
224,181,101,49,25
217,174,92,50,25
228,185,102,51,25
226,186,99,52,25
235,189,107,53,25
231,183,103,54,25
230,183,102,55,25
229,181,97,56,25
221,181,97,57,25
234,200,135,58,25
226,196,142,59,25
214,189,148,0,26
220,190,148,1,26
216,186,140,2,26
152,126,93,3,26
158,130,102,4,26
216,194,135,5,26
210,191,150,6,26
184,156,123,7,26
217,188,143,8,26
218,186,135,9,26
220,185,129,10,26
222,187,140,11,26
226,192,128,12,26
231,197,137,13,26
226,194,142,14,26
213,185,140,15,26
216,185,140,16,26
219,190,155,17,26
224,195,148,18,26
213,177,133,19,26
219,189,145,20,26
220,187,145,21,26
227,194,151,22,26
224,194,148,23,26
236,206,163,24,26
235,206,163,25,26
230,202,160,26,26
219,191,151,27,26
224,195,162,28,26
220,190,144,29,26
149,127,94,30,26
178,141,79,31,26
162,124,69,32,26
207,154,77,33,26
200,143,74,34,26
208,151,81,35,26
174,148,87,36,26
196,155,81,37,26
197,146,80,38,26
202,142,88,39,26
205,147,80,40,26
215,159,89,41,26
217,162,88,42,26
214,159,83,43,26
222,169,96,44,26
233,189,108,45,26
234,191,108,46,26
215,168,90,47,26
228,183,105,48,26
238,196,116,49,26
237,198,115,50,26
231,194,110,51,26
238,200,112,52,26
227,184,99,53,26
226,179,98,54,26
230,183,106,55,26
220,168,105,56,26
230,189,128,57,26
234,201,146,58,26
226,193,154,59,26
210,187,144,0,27
217,186,143,1,27
212,186,142,2,27
132,116,93,3,27
131,105,74,4,27
216,182,114,5,27
208,178,131,6,27
189,165,133,7,27
225,192,136,8,27
223,188,135,9,27
220,188,130,10,27
220,189,151,11,27
224,192,138,12,27
225,190,137,13,27
222,189,140,14,27
217,186,142,15,27
218,183,136,16,27
214,183,152,17,27
216,190,140,18,27
211,178,137,19,27
212,187,141,20,27
223,191,150,21,27
218,181,141,22,27
214,178,132,23,27
225,194,150,24,27
238,207,164,25,27
232,203,161,26,27
220,192,151,27,27
226,196,158,28,27
189,159,114,29,27
145,135,100,30,27
175,125,71,31,27
107,111,73,32,27
201,147,78,33,27
211,147,84,34,27
199,149,81,35,27
174,136,76,36,27
203,163,92,37,27
169,137,69,38,27
126,105,67,39,27
210,151,82,40,27
202,143,72,41,27
208,149,77,42,27
213,154,81,43,27
215,153,86,44,27
212,161,82,45,27
231,183,102,46,27
223,170,96,47,27
226,176,96,48,27
218,171,90,49,27
227,185,100,50,27
235,196,109,51,27
233,198,107,52,27
236,196,105,53,27
231,185,101,54,27
225,177,100,55,27
217,170,103,56,27
233,196,136,57,27
232,202,134,58,27
222,188,135,59,27
209,184,143,0,28
214,188,141,1,28
210,182,145,2,28
189,161,126,3,28
193,160,105,4,28
204,171,112,5,28
217,179,129,6,28
195,167,109,7,28
215,186,130,8,28
224,192,136,9,28
223,193,142,10,28
220,193,154,11,28
225,192,141,12,28
222,190,127,13,28
229,195,155,14,28
219,188,144,15,28
223,189,137,16,28
217,183,143,17,28
211,178,133,18,28
217,185,141,19,28
215,184,141,20,28
224,192,149,21,28
218,184,141,22,28
218,183,139,23,28
226,194,153,24,28
237,206,166,25,28
233,203,165,26,28
215,186,150,27,28
224,200,155,28,28
171,141,90,29,28
149,132,82,30,28
182,136,79,31,28
177,132,75,32,28
222,170,85,33,28
218,175,98,34,28
219,171,91,35,28
164,131,78,36,28
186,149,78,37,28
195,150,93,38,28
170,134,83,39,28
229,180,92,40,28
218,165,81,41,28
225,171,85,42,28
220,168,89,43,28
225,165,84,44,28
211,160,86,45,28
222,166,88,46,28
219,175,89,47,28
220,181,98,48,28
224,176,98,49,28
216,166,90,50,28
226,183,102,51,28
232,198,108,52,28
233,188,106,53,28
226,182,91,54,28
226,173,101,55,28
203,165,128,56,28
221,176,133,57,28
218,177,130,58,28
234,204,155,59,28
195,170,132,0,29
212,188,143,1,29
214,186,148,2,29
198,170,131,3,29
209,172,116,4,29
206,173,121,5,29
221,184,137,6,29
208,181,133,7,29
202,171,125,8,29
219,187,135,9,29
226,195,141,10,29
222,194,142,11,29
223,193,148,12,29
221,192,148,13,29
223,193,164,14,29
220,193,147,15,29
218,183,133,16,29
222,188,140,17,29
207,175,122,18,29
220,187,144,19,29
216,186,141,20,29
223,192,148,21,29
228,195,153,22,29
230,197,155,23,29
230,198,156,24,29
236,204,164,25,29
229,199,160,26,29
214,185,147,27,29
224,187,136,28,29
219,183,105,29,29
148,121,75,30,29
174,152,97,31,29
203,167,94,32,29
231,190,102,33,29
228,189,108,34,29
233,192,109,35,29
137,110,70,36,29
193,157,90,37,29
206,157,93,38,29
208,168,98,39,29
228,185,98,40,29
222,173,91,41,29
217,164,86,42,29
212,157,79,43,29
221,165,85,44,29
224,175,91,45,29
223,172,83,46,29
228,187,108,47,29
218,181,93,48,29
225,179,98,49,29
229,184,103,50,29
231,191,106,51,29
232,189,104,52,29
225,176,96,53,29
230,184,97,54,29
221,175,110,55,29
225,186,132,56,29
212,173,140,57,29
215,179,131,58,29
220,183,130,59,29
159,135,104,0,30
210,187,144,1,30
209,183,145,2,30
203,177,136,3,30
202,167,116,4,30
203,171,125,5,30
210,175,124,6,30
210,182,142,7,30
201,170,114,8,30
213,183,128,9,30
223,192,141,10,30
226,193,147,11,30
220,191,147,12,30
221,194,158,13,30
220,192,160,14,30
218,187,144,15,30
213,180,134,16,30
216,183,139,17,30
209,178,128,18,30
224,193,151,19,30
222,193,151,20,30
219,189,147,21,30
224,192,151,22,30
227,195,153,23,30
227,194,151,24,30
225,192,150,25,30
226,194,152,26,30
211,181,139,27,30
216,178,124,28,30
226,175,91,29,30
209,162,90,30,30
196,154,83,31,30
233,199,112,32,30
238,208,120,33,30
226,189,109,34,30
217,176,96,35,30
183,135,85,36,30
201,150,82,37,30
159,133,79,38,30
163,140,92,39,30
232,192,107,40,30
223,176,95,41,30
217,164,96,42,30
231,179,96,43,30
226,176,94,44,30
224,177,90,45,30
236,194,100,46,30
205,153,79,47,30
222,171,94,48,30
204,147,75,49,30
215,158,85,50,30
212,161,82,51,30
213,157,89,52,30
215,166,90,53,30
233,183,97,54,30
207,171,107,55,30
222,182,126,56,30
204,165,148,57,30
210,173,140,58,30
208,165,114,59,30
180,156,126,0,31
200,177,136,1,31
210,185,146,2,31
210,185,142,3,31
208,178,133,4,31
210,180,139,5,31
212,177,119,6,31
210,179,136,7,31
212,179,129,8,31
195,165,114,9,31
211,180,127,10,31
228,193,138,11,31
231,198,147,12,31
220,192,142,13,31
221,191,140,14,31
221,182,141,15,31
217,188,143,16,31
213,183,154,17,31
208,180,144,18,31
222,197,152,19,31
226,198,161,20,31
224,195,156,21,31
219,188,145,22,31
219,188,141,23,31
221,187,144,24,31
224,191,147,25,31
226,194,149,26,31
216,185,140,27,31
218,173,115,28,31
216,170,98,29,31
227,169,86,30,31
220,169,93,31,31
230,191,98,32,31
220,189,107,33,31
222,173,99,34,31
206,158,86,35,31
135,125,77,36,31
207,158,95,37,31
196,149,85,38,31
204,166,95,39,31
227,186,102,40,31
224,178,95,41,31
203,152,88,42,31
226,182,91,43,31
225,181,95,44,31
217,169,89,45,31
241,205,118,46,31
208,153,79,47,31
213,156,88,48,31
209,146,82,49,31
213,150,83,50,31
216,160,87,51,31
221,168,87,52,31
221,177,92,53,31
225,171,95,54,31
205,171,131,55,31
209,171,137,56,31
216,178,134,57,31
216,177,129,58,31
208,167,124,59,31
133,116,94,0,32
175,152,117,1,32
212,187,144,2,32
209,185,144,3,32
214,181,136,4,32
204,172,117,5,32
211,179,118,6,32
214,179,125,7,32
216,182,128,8,32
223,189,116,9,32
210,174,119,10,32
207,175,119,11,32
225,192,131,12,32
209,183,135,13,32
147,134,121,14,32
223,192,136,15,32
209,183,146,16,32
212,180,135,17,32
210,178,129,18,32
222,194,150,19,32
228,197,156,20,32
232,200,162,21,32
229,197,156,22,32
225,195,148,23,32
227,196,154,24,32
227,195,146,25,32
226,194,149,26,32
219,188,141,27,32
219,182,122,28,32
223,178,95,29,32
212,161,87,30,32
219,170,93,31,32
220,176,99,32,32
226,190,110,33,32
226,171,96,34,32
190,151,88,35,32
197,162,101,36,32
196,144,86,37,32
159,132,72,38,32
213,156,86,39,32
214,165,81,40,32
214,164,85,41,32
213,161,86,42,32
221,171,88,43,32
227,187,102,44,32
215,169,85,45,32
234,203,128,46,32
224,176,91,47,32
219,163,87,48,32
214,162,80,49,32
228,173,96,50,32
225,184,96,51,32
230,181,102,52,32
224,166,86,53,32
211,160,78,54,32
213,174,162,55,32
215,178,138,56,32
220,183,141,57,32
225,187,127,58,32
207,165,111,59,32
119,105,93,0,33
142,120,93,1,33
205,179,140,2,33
208,184,142,3,33
211,186,139,4,33
199,170,127,5,33
206,175,129,6,33
211,178,125,7,33
218,183,136,8,33
216,182,117,9,33
216,181,124,10,33
213,182,120,11,33
211,173,112,12,33
191,170,109,13,33
150,139,121,14,33
226,193,131,15,33
214,186,147,16,33
217,184,139,17,33
209,176,129,18,33
224,194,151,19,33
225,194,148,20,33
228,197,154,21,33
228,196,156,22,33
229,197,156,23,33
229,198,158,24,33
228,198,152,25,33
228,196,153,26,33
219,186,135,27,33
228,189,115,28,33
233,188,106,29,33
216,168,97,30,33
226,183,101,31,33
215,180,98,32,33
228,193,103,33,33
220,174,95,34,33
169,140,93,35,33
144,132,83,36,33
203,156,93,37,33
120,106,63,38,33
199,162,101,39,33
222,181,116,40,33
215,170,105,41,33
226,175,103,42,33
225,172,90,43,33
234,196,106,44,33
222,187,110,45,33
224,187,103,46,33
225,181,104,47,33
233,185,106,48,33
221,178,93,49,33
226,175,99,50,33
229,187,103,51,33
221,176,98,52,33
218,164,90,53,33
226,178,94,54,33
212,172,130,55,33
218,184,145,56,33
228,193,149,57,33
231,192,132,58,33
209,163,104,59,33
99,90,84,0,34
130,111,91,1,34
181,156,121,2,34
208,183,140,3,34
213,189,143,4,34
209,181,146,5,34
195,165,128,6,34
195,165,116,7,34
208,191,174,8,34
208,187,156,9,34
207,178,135,10,34
220,183,128,11,34
218,185,122,12,34
220,178,119,13,34
209,172,128,14,34
211,186,130,15,34
221,189,142,16,34
225,192,146,17,34
212,179,134,18,34
225,194,149,19,34
230,199,151,20,34
229,198,152,21,34
231,199,157,22,34
231,199,160,23,34
231,200,160,24,34
232,204,161,25,34
223,192,148,26,34
224,189,129,27,34
217,177,99,28,34
230,188,111,29,34
218,175,100,30,34
224,186,106,31,34
214,168,97,32,34
230,188,110,33,34
232,190,110,34,34
219,179,117,35,34
166,156,116,36,34
200,171,130,37,34
182,163,127,38,34
219,196,159,39,34
222,195,161,40,34
230,199,159,41,34
228,192,137,42,34
225,186,115,43,34
220,176,87,44,34
228,181,102,45,34
227,179,89,46,34
218,165,91,47,34
229,186,103,48,34
233,197,109,49,34
218,171,96,50,34
224,181,101,51,34
232,192,114,52,34
218,171,97,53,34
226,181,101,54,34
225,183,123,55,34
219,185,141,56,34
228,193,145,57,34
229,189,141,58,34
206,160,106,59,34
103,98,88,0,35
129,113,93,1,35
143,118,85,2,35
202,178,135,3,35
214,184,143,4,35
217,188,147,5,35
210,183,141,6,35
202,177,131,7,35
202,174,136,8,35
199,173,141,9,35
203,177,137,10,35
206,176,134,11,35
215,176,124,12,35
202,177,131,13,35
195,169,124,14,35
210,180,139,15,35
212,179,123,16,35
219,186,137,17,35
211,179,133,18,35
222,190,142,19,35
229,198,153,20,35
230,199,152,21,35
229,198,152,22,35
230,199,158,23,35
230,200,156,24,35
232,206,162,25,35
220,190,142,26,35
225,189,118,27,35
221,182,117,28,35
232,195,120,29,35
216,177,96,30,35
223,179,112,31,35
222,179,100,32,35
220,176,112,33,35
221,194,136,34,35
211,194,152,35,35
144,143,111,36,35
216,190,142,37,35
191,163,130,38,35
216,185,141,39,35
229,200,156,40,35
234,203,164,41,35
229,197,158,42,35
223,191,146,43,35
220,175,108,44,35
207,152,73,45,35
206,159,86,46,35
216,159,89,47,35
228,180,97,48,35
236,199,112,49,35
226,179,106,50,35
223,179,104,51,35
218,175,99,52,35
235,194,115,53,35
219,178,106,54,35
216,172,124,55,35
218,179,128,56,35
221,185,133,57,35
222,182,150,58,35
206,162,124,59,35
107,95,85,0,36
108,97,82,1,36
147,123,92,2,36
191,166,129,3,36
209,180,136,4,36
216,189,149,5,36
217,193,148,6,36
218,192,150,7,36
222,193,150,8,36
217,189,148,9,36
212,184,144,10,36
213,185,146,11,36
219,193,164,12,36
153,142,139,13,36
139,122,112,14,36
224,192,135,15,36
215,183,133,16,36
223,190,134,17,36
213,180,136,18,36
221,192,142,19,36
229,197,147,20,36
225,199,152,21,36
232,202,152,22,36
228,198,152,23,36
230,201,155,24,36
225,194,147,25,36
230,197,156,26,36
225,182,120,27,36
224,182,114,28,36
226,186,116,29,36
231,194,107,30,36
226,183,107,31,36
216,176,123,32,36
230,197,158,33,36
231,201,161,34,36
212,190,147,35,36
175,171,131,36,36
219,191,147,37,36
135,127,99,38,36
220,193,159,39,36
229,198,162,40,36
224,190,149,41,36
227,190,149,42,36
225,190,152,43,36
225,199,141,44,36
217,168,88,45,36
209,150,78,46,36
214,160,95,47,36
221,168,96,48,36
228,182,101,49,36
216,171,96,50,36
230,193,116,51,36
225,181,112,52,36
221,180,110,53,36
222,177,125,54,36
212,175,130,55,36
224,188,138,56,36
230,189,142,57,36
208,176,132,58,36
167,143,127,59,36
91,77,65,0,37
153,128,105,1,37
106,91,74,2,37
165,141,113,3,37
211,187,149,4,37
216,191,151,5,37
217,192,151,6,37
218,193,152,7,37
221,193,153,8,37
220,192,152,9,37
221,193,153,10,37
223,195,155,11,37
215,187,152,12,37
212,187,143,13,37
218,190,141,14,37
224,188,138,15,37
217,185,141,16,37
220,187,137,17,37
216,183,139,18,37
224,195,149,19,37
227,197,154,20,37
227,199,159,21,37
231,199,153,22,37
222,195,153,23,37
227,205,164,24,37
218,185,136,25,37
230,197,155,26,37
222,187,131,27,37
227,184,97,28,37
228,182,96,29,37
224,181,100,30,37
222,186,127,31,37
234,201,155,32,37
233,205,169,33,37
238,207,169,34,37
230,206,168,35,37
167,165,120,36,37
213,186,132,37,37
136,130,91,38,37
209,183,140,39,37
221,185,136,40,37
228,192,137,41,37
223,190,128,42,37
224,195,128,43,37
231,204,127,44,37
215,185,101,45,37
219,177,95,46,37
219,168,88,47,37
213,166,93,48,37
221,172,96,49,37
219,168,99,50,37
219,165,91,51,37
223,179,106,52,37
220,184,130,53,37
215,171,136,54,37
204,158,125,55,37
218,184,129,56,37
222,196,141,57,37
150,133,120,58,37
93,94,88,59,37
120,107,95,0,38
55,46,37,1,38
141,122,105,2,38
82,74,66,3,38
175,157,131,4,38
215,192,153,5,38
220,193,159,6,38
216,192,150,7,38
221,193,155,8,38
223,195,156,9,38
223,195,156,10,38
222,194,154,11,38
218,195,147,12,38
222,191,158,13,38
221,189,156,14,38
221,194,145,15,38
219,190,148,16,38
220,188,146,17,38
216,184,138,18,38
223,194,152,19,38
227,199,153,20,38
229,200,156,21,38
229,201,152,22,38
185,173,129,23,38
178,162,122,24,38
225,196,146,25,38
220,188,140,26,38
215,178,114,27,38
228,182,92,28,38
222,175,91,29,38
224,184,124,30,38
233,202,160,31,38
230,200,156,32,38
230,204,166,33,38
233,200,160,34,38
230,201,165,35,38
177,173,123,36,38
203,172,136,37,38
207,167,120,38,38
138,129,86,39,38
233,194,135,40,38
226,191,132,41,38
224,195,129,42,38
214,190,113,43,38
215,188,125,44,38
213,194,118,45,38
240,218,151,46,38
210,164,87,47,38
223,168,88,48,38
212,164,84,49,38
219,176,100,50,38
229,187,96,51,38
224,177,119,52,38
215,183,124,53,38
217,174,144,54,38
213,173,113,55,38
175,153,110,56,38
144,115,100,57,38
178,158,147,58,38
124,115,109,59,38
93,82,74,0,39
121,103,86,1,39
125,107,88,2,39
125,113,96,3,39
101,87,70,4,39
173,152,113,5,39
207,179,151,6,39
212,189,147,7,39
220,191,157,8,39
221,193,156,9,39
222,194,154,10,39
220,193,151,11,39
224,194,157,12,39
222,196,153,13,39
219,194,151,14,39
223,194,157,15,39
221,195,151,16,39
223,192,153,17,39
213,183,131,18,39
226,196,154,19,39
226,198,156,20,39
231,203,164,21,39
208,186,146,22,39
120,124,92,23,39
201,184,138,24,39
200,180,129,25,39
219,190,137,26,39
231,182,98,27,39
206,157,88,28,39
232,197,137,29,39
234,205,170,30,39
237,207,166,31,39
231,196,150,32,39
226,197,153,33,39
221,187,139,34,39
221,191,149,35,39
200,172,129,36,39
162,142,97,37,39
196,160,91,38,39
187,151,98,39,39
228,192,138,40,39
226,193,149,41,39
220,189,145,42,39
221,190,138,43,39
221,195,135,44,39
240,223,147,45,39
229,207,123,46,39
213,178,95,47,39
217,175,94,48,39
221,184,108,49,39
221,184,113,50,39
232,188,98,51,39
224,181,118,52,39
220,177,140,53,39
223,181,127,54,39
206,172,126,55,39
203,180,164,56,39
188,164,145,57,39
154,137,121,58,39
103,96,90,59,39
136,122,112,0,40
132,115,94,1,40
122,103,91,2,40
131,111,87,3,40
154,133,108,4,40
168,136,102,5,40
148,114,90,6,40
185,156,112,7,40
204,173,133,8,40
219,193,158,9,40
219,194,158,10,40
221,196,153,11,40
225,195,149,12,40
222,194,161,13,40
221,196,154,14,40
221,193,158,15,40
217,192,149,16,40
220,191,147,17,40
207,177,131,18,40
226,197,154,19,40
228,201,156,20,40
231,203,165,21,40
205,180,138,22,40
140,141,103,23,40
207,186,138,24,40
165,154,102,25,40
215,184,132,26,40
214,164,85,27,40
209,171,122,28,40
229,196,153,29,40
233,204,159,30,40
230,200,156,31,40
221,186,136,32,40
220,182,114,33,40
226,192,139,34,40
220,186,143,35,40
220,186,136,36,40
145,129,85,37,40
193,158,98,38,40
171,157,115,39,40
166,153,122,40,40
227,195,164,41,40
219,195,139,42,40
220,186,146,43,40
211,178,137,44,40
216,182,117,45,40
202,166,95,46,40
222,186,114,47,40
240,216,122,48,40
215,187,131,49,40
226,197,126,50,40
221,169,91,51,40
225,186,113,52,40
221,177,141,53,40
218,177,105,54,40
143,118,98,55,40
168,149,141,56,40
177,145,133,57,40
123,110,104,58,40
121,115,106,59,40
128,120,111,0,41
114,100,81,1,41
147,124,103,2,41
153,127,97,3,41
100,79,67,4,41
160,136,95,5,41
144,112,96,6,41
156,129,96,7,41
157,128,94,8,41
188,160,117,9,41
213,185,137,10,41
212,179,135,11,41
215,189,154,12,41
211,188,142,13,41
222,197,157,14,41
220,191,154,15,41
217,190,154,16,41
211,180,141,17,41
208,176,136,18,41
228,198,159,19,41
230,201,161,20,41
229,203,166,21,41
218,191,147,22,41
159,150,110,23,41
203,180,131,24,41
148,129,93,25,41
209,177,123,26,41
189,150,101,27,41
210,180,131,28,41
217,187,143,29,41
224,190,138,30,41
208,166,116,31,41
220,181,108,32,41
218,176,100,33,41
216,182,127,34,41
221,190,131,35,41
223,183,125,36,41
177,147,88,37,41
171,153,106,38,41
212,186,147,39,41
150,150,115,40,41
191,173,133,41,41
227,194,157,42,41
221,187,148,43,41
221,187,143,44,41
215,177,136,45,41
203,166,106,46,41
232,202,105,47,41
220,190,117,48,41
214,173,115,49,41
225,186,111,50,41
219,169,97,51,41
227,175,97,52,41
219,168,85,53,41
232,204,121,54,41
228,204,119,55,41
204,176,106,56,41
212,193,127,57,41
191,171,116,58,41
136,132,103,59,41
132,133,128,0,42
95,87,76,1,42
119,104,83,2,42
125,108,87,3,42
104,90,79,4,42
89,78,66,5,42
141,119,90,6,42
103,84,73,7,42
158,132,105,8,42
201,172,129,9,42
177,144,94,10,42
203,166,122,11,42
212,187,145,12,42
219,191,174,13,42
213,186,151,14,42
218,188,147,15,42
213,185,144,16,42
215,183,138,17,42
207,175,127,18,42
223,193,145,19,42
228,204,162,20,42
231,201,170,21,42
190,166,132,22,42
117,125,95,23,42
187,167,126,24,42
132,134,88,25,42
214,162,98,26,42
197,150,88,27,42
195,140,84,28,42
201,155,103,29,42
217,177,111,30,42
217,174,103,31,42
214,167,90,32,42
209,162,90,33,42
218,180,130,34,42
226,188,126,35,42
210,177,107,36,42
217,164,103,37,42
167,154,108,38,42
184,172,126,39,42
210,178,134,40,42
127,123,83,41,42
227,188,154,42,42
225,198,148,43,42
223,189,145,44,42
218,184,144,45,42
212,179,130,46,42
210,175,125,47,42
201,166,116,48,42
222,177,114,49,42
232,188,110,50,42
219,167,94,51,42
212,155,62,52,42
225,172,73,53,42
234,209,106,54,42
233,199,98,55,42
232,189,80,56,42
233,206,102,57,42
235,208,125,58,42
138,130,79,59,42
122,114,103,0,43
98,81,72,1,43
147,131,108,2,43
96,85,72,3,43
56,51,40,4,43
34,38,38,5,43
112,97,81,6,43
66,58,50,7,43
164,139,112,8,43
182,151,119,9,43
179,145,106,10,43
180,147,105,11,43
164,131,93,12,43
214,185,143,13,43
218,192,140,14,43
214,184,148,15,43
212,183,145,16,43
215,183,140,17,43
216,183,137,18,43
220,189,141,19,43
231,201,161,20,43
229,204,166,21,43
219,192,147,22,43
187,175,134,23,43
194,172,133,24,43
160,140,90,25,43
181,142,83,26,43
198,141,71,27,43
207,157,91,28,43
208,166,109,29,43
223,181,115,30,43
225,174,105,31,43
222,173,99,32,43
214,168,89,33,43
225,185,125,34,43
220,173,108,35,43
221,170,102,36,43
220,190,126,37,43
217,197,151,38,43
169,162,114,39,43
174,151,117,40,43
199,193,147,41,43
195,175,140,42,43
231,200,158,43,43
231,196,153,44,43
222,190,147,45,43
223,191,153,46,43
219,184,142,47,43
219,184,141,48,43
219,184,116,49,43
230,192,111,50,43
220,159,77,51,43
231,183,101,52,43
230,191,81,53,43
240,197,89,54,43
228,193,88,55,43
225,173,73,56,43
237,188,85,57,43
169,137,73,58,43
219,196,121,59,43
126,113,93,0,44
103,92,79,1,44
149,126,101,2,44
73,61,57,3,44
117,106,89,4,44
61,54,46,5,44
115,105,93,6,44
65,58,53,7,44
106,93,76,8,44
94,83,68,9,44
195,164,121,10,44
192,167,126,11,44
191,165,121,12,44
171,132,91,13,44
215,187,133,14,44
209,187,151,15,44
216,186,145,16,44
223,189,133,17,44
218,184,130,18,44
210,182,131,19,44
226,198,157,20,44
229,200,163,21,44
218,195,159,22,44
165,155,119,23,44
193,166,116,24,44
177,137,79,25,44
163,131,76,26,44
208,161,88,27,44
207,170,112,28,44
218,181,128,29,44
223,183,111,30,44
221,169,98,31,44
212,161,83,32,44
227,179,104,33,44
219,173,106,34,44
220,176,112,35,44
219,185,131,36,44
226,191,148,37,44
228,193,153,38,44
227,193,150,39,44
200,175,132,40,44
207,182,137,41,44
206,180,141,42,44
235,205,166,43,44
230,197,159,44,44
227,193,157,45,44
227,194,154,46,44
230,195,153,47,44
225,192,147,48,44
226,196,139,49,44
223,180,94,50,44
225,175,89,51,44
236,197,107,52,44
220,177,62,53,44
232,189,78,54,44
231,185,82,55,44
225,179,73,56,44
211,160,75,57,44
186,150,74,58,44
236,210,115,59,44
121,101,75,0,45
102,98,88,1,45
124,110,89,2,45
96,84,77,3,45
106,92,72,4,45
131,114,99,5,45
88,79,66,6,45
101,89,81,7,45
84,69,62,8,45
103,88,77,9,45
123,104,85,10,45
20,24,21,11,45
90,80,64,12,45
207,176,121,13,45
166,133,100,14,45
162,143,100,15,45
216,188,142,16,45
218,187,126,17,45
221,187,130,18,45
212,181,128,19,45
224,195,151,20,45
229,202,161,21,45
211,190,151,22,45
129,115,80,23,45
209,172,124,24,45
190,150,86,25,45
148,126,81,26,45
167,134,78,27,45
207,179,126,28,45
223,186,127,29,45
221,175,101,30,45
218,165,96,31,45
221,170,98,32,45
220,174,110,33,45
225,189,135,34,45
224,194,148,35,45
222,189,140,36,45
224,190,148,37,45
228,195,155,38,45
224,193,149,39,45
223,192,147,40,45
228,196,153,41,45
231,199,159,42,45
233,201,163,43,45
233,201,162,44,45
225,192,152,45,45
225,191,151,46,45
228,193,153,47,45
227,194,137,48,45
222,188,130,49,45
229,186,105,50,45
242,200,122,51,45
224,183,75,52,45
239,192,85,53,45
237,200,95,54,45
229,194,78,55,45
237,202,106,56,45
223,208,107,57,45
190,174,99,58,45
218,195,98,59,45
145,121,85,0,46
103,101,97,1,46
101,88,73,2,46
130,118,101,3,46
142,129,111,4,46
76,69,60,5,46
103,94,78,6,46
69,64,60,7,46
71,62,56,8,46
133,114,87,9,46
149,126,104,10,46
56,49,37,11,46
116,99,77,12,46
210,178,129,13,46
177,151,113,14,46
113,97,74,15,46
175,145,102,16,46
216,186,127,17,46
220,188,133,18,46
218,185,131,19,46
219,190,146,20,46
229,201,158,21,46
225,202,160,22,46
192,175,133,23,46
115,126,86,24,46
188,149,82,25,46
225,182,94,26,46
111,104,67,27,46
205,169,123,28,46
219,171,102,29,46
214,164,92,30,46
227,189,123,31,46
230,197,145,32,46
227,193,143,33,46
231,196,148,34,46
228,193,147,35,46
