r,g,b,x,y
46,43,53,19,26
40,35,41,20,26
39,34,40,21,26
33,30,37,22,26
35,32,39,23,26
32,29,35,24,26
40,36,44,25,26
80,66,64,26,26
125,98,90,27,26
154,114,96,28,26
178,136,104,29,26
178,136,113,30,26
170,127,98,31,26
170,135,113,32,26
201,176,163,33,26
231,206,214,34,26
229,202,210,35,26
240,228,234,36,26
229,216,220,37,26
194,157,140,38,26
194,153,127,39,26
202,156,121,40,26
201,160,129,41,26
201,156,112,42,26
186,152,125,43,26
193,147,111,44,26
190,152,131,45,26
186,144,117,46,26
191,145,108,47,26
189,145,117,48,26
192,143,110,49,26
194,156,117,50,26
194,155,129,51,26
188,149,126,52,26
43,39,43,0,27
37,32,39,1,27
41,37,44,2,27
43,38,44,3,27
51,42,46,4,27
41,37,44,5,27
43,38,45,6,27
36,31,37,7,27
36,31,36,8,27
47,39,45,9,27
50,41,45,10,27
34,31,36,11,27
44,38,46,12,27
42,37,44,13,27
50,41,45,14,27
42,38,44,15,27
39,35,42,16,27
48,41,48,17,27
45,40,46,18,27
50,46,59,19,27
40,35,40,20,27
39,37,45,21,27
40,37,47,22,27
43,39,49,23,27
39,35,42,24,27
59,47,52,25,27
78,63,64,26,27
139,108,94,27,27
170,125,95,28,27
186,140,107,29,27
189,147,116,30,27
184,136,106,31,27
178,137,112,32,27
178,141,119,33,27
224,215,216,34,27
239,235,235,35,27
243,237,242,36,27
232,223,229,37,27
195,169,166,38,27
191,145,116,39,27
202,151,108,40,27
204,154,107,41,27
205,163,117,42,27
195,149,113,43,27
199,146,94,44,27
199,150,116,45,27
188,146,122,46,27
181,137,113,47,27
189,141,111,48,27
197,146,107,49,27
199,154,132,50,27
191,150,127,51,27
203,161,126,52,27
55,46,51,0,28
45,38,44,1,28
38,32,39,2,28
44,36,42,3,28
37,33,38,4,28
36,32,38,5,28
37,34,41,6,28
39,34,41,7,28
38,33,40,8,28
38,32,39,9,28
34,31,36,10,28
37,33,40,11,28
40,36,43,12,28
46,43,49,13,28
45,40,48,14,28
44,40,47,15,28
39,35,40,16,28
46,40,45,17,28
48,42,49,18,28
46,39,45,19,28
42,37,43,20,28
43,37,46,21,28
51,43,49,22,28
42,39,46,23,28
45,39,45,24,28
39,34,39,25,28
110,102,98,26,28
124,99,92,27,28
163,129,102,28,28
170,124,98,29,28
178,134,105,30,28
191,146,113,31,28
188,143,112,32,28
177,138,120,33,28
188,148,127,34,28
230,218,215,35,28
240,230,236,36,28
236,226,231,37,28
210,181,169,38,28
199,148,109,39,28
206,159,117,40,28
199,150,112,41,28
213,170,125,42,28
204,149,95,43,28
202,146,94,44,28
198,148,107,45,28
195,149,110,46,28
194,142,96,47,28
198,151,116,48,28
197,151,113,49,28
211,159,118,50,28
203,156,125,51,28
195,154,125,52,28
49,41,47,0,29
39,33,39,1,29
40,34,43,2,29
37,33,41,3,29
37,33,40,4,29
37,32,39,5,29
40,36,42,6,29
47,41,48,7,29
46,39,46,8,29
38,34,41,9,29
37,32,39,10,29
37,33,39,11,29
41,36,42,12,29
37,33,40,13,29
49,45,54,14,29
66,64,83,15,29
57,55,71,16,29
46,42,53,17,29
48,42,50,18,29
38,34,41,19,29
42,37,45,20,29
46,39,50,21,29
40,34,40,22,29
40,35,41,23,29
45,37,43,24,29
49,43,48,25,29
113,120,110,26,29
119,100,99,27,29
157,124,106,28,29
142,108,94,29,29
176,135,103,30,29
183,136,100,31,29
185,142,113,32,29
176,136,112,33,29
186,138,107,34,29
189,150,136,35,29
220,198,197,36,29
214,186,178,37,29
192,144,109,38,29
198,149,102,39,29
197,152,105,40,29
193,150,114,41,29
201,146,100,42,29
197,146,93,43,29
202,152,116,44,29
206,154,110,45,29
194,151,120,46,29
198,146,100,47,29
201,152,114,48,29
199,152,119,49,29
215,163,119,50,29
212,174,134,51,29
196,154,115,52,29
45,37,43,0,30
41,34,40,1,30
52,46,55,2,30
43,38,45,3,30
40,36,43,4,30
37,33,40,5,30
37,32,38,6,30
39,35,41,7,30
41,36,43,8,30
44,38,45,9,30
40,34,41,10,30
41,36,42,11,30
40,36,42,12,30
45,38,46,13,30
47,39,44,14,30
50,42,52,15,30
45,39,47,16,30
43,40,47,17,30
43,39,45,18,30
44,40,48,19,30
44,40,46,20,30
39,35,42,21,30
36,34,41,22,30
44,41,49,23,30
38,34,39,24,30
41,37,43,25,30
89,75,68,26,30
121,104,83,27,30
86,72,72,28,30
104,84,80,29,30
167,130,119,30,30
183,139,118,31,30
178,137,113,32,30
181,133,97,33,30
188,137,99,34,30
184,143,110,35,30
193,137,97,36,30
194,137,88,37,30
194,145,103,38,30
194,149,108,39,30
191,142,100,40,30
191,140,101,41,30
190,132,95,42,30
192,132,89,43,30
196,148,116,44,30
205,152,109,45,30
187,146,116,46,30
190,143,105,47,30
197,154,120,48,30
195,144,115,49,30
211,158,117,50,30
202,156,119,51,30
193,154,125,52,30
44,38,47,0,31
39,34,41,1,31
46,42,50,2,31
40,35,41,3,31
37,35,43,4,31
35,31,37,5,31
36,32,38,6,31
39,34,43,7,31
49,42,48,8,31
57,48,52,9,31
56,48,52,10,31
42,38,46,11,31
40,37,47,12,31
45,39,46,13,31
58,46,50,14,31
45,37,43,15,31
49,38,43,16,31
52,44,54,17,31
50,44,53,18,31
43,37,46,19,31
39,35,40,20,31
37,34,39,21,31
41,38,46,22,31
50,45,55,23,31
54,52,58,24,31
41,36,43,25,31
43,39,48,26,31
45,42,53,27,31
50,45,53,28,31
68,59,68,29,31
149,118,115,30,31
156,133,135,31,31
176,139,116,32,31
182,143,116,33,31
190,140,103,34,31
195,143,101,35,31
193,137,88,36,31
195,145,97,37,31
196,149,98,38,31
197,150,105,39,31
192,141,95,40,31
194,143,94,41,31
189,138,99,42,31
190,140,103,43,31
196,146,109,44,31
185,139,109,45,31
194,145,106,46,31
191,144,107,47,31
195,142,107,48,31
191,139,100,49,31
199,149,111,50,31
190,145,111,51,31
194,150,117,52,31
40,36,43,0,32
45,40,47,1,32
39,34,41,2,32
39,36,42,3,32
43,39,45,4,32
37,32,38,5,32
42,39,46,6,32
43,38,46,7,32
46,40,48,8,32
44,37,45,9,32
44,38,45,10,32
42,38,46,11,32
46,39,45,12,32
51,44,48,13,32
55,44,48,14,32
43,38,46,15,32
51,44,50,16,32
54,43,49,17,32
54,42,49,18,32
44,37,41,19,32
43,40,50,20,32
38,32,39,21,32
37,33,41,22,32
42,37,43,23,32
37,32,37,24,32
39,34,41,25,32
43,38,48,26,32
41,38,47,27,32
47,43,52,28,32
60,54,65,29,32
144,135,166,30,32
133,126,152,31,32
150,133,138,32,32
161,140,137,33,32
183,135,103,34,32
191,140,95,35,32
195,142,98,36,32
203,153,104,37,32
196,145,97,38,32
193,146,96,39,32
186,135,91,40,32
185,138,93,41,32
196,150,104,42,32
185,132,93,43,32
176,142,122,44,32
197,183,179,45,32
225,206,201,46,32
225,208,202,47,32
227,209,202,48,32
210,184,172,49,32
189,150,124,50,32
195,142,108,51,32
189,142,115,52,32
40,35,42,0,33
45,42,48,1,33
34,31,37,2,33
44,40,45,3,33
44,39,44,4,33
43,39,47,5,33
41,35,44,6,33
39,34,42,7,33
43,38,46,8,33
42,37,46,9,33
42,37,45,10,33
48,43,52,11,33
54,42,48,12,33
43,38,45,13,33
44,40,50,14,33
40,36,44,15,33
47,39,45,16,33
43,38,45,17,33
45,37,43,18,33
40,35,42,19,33
42,36,42,20,33
39,34,40,21,33
39,34,40,22,33
36,33,39,23,33
39,35,42,24,33
42,37,44,25,33
47,44,53,26,33
39,36,43,27,33
48,46,57,28,33
79,73,89,29,33
141,139,175,30,33
122,119,154,31,33
151,144,168,32,33
143,131,156,33,33
167,144,139,34,33
186,146,114,35,33
189,137,104,36,33
195,141,96,37,33
185,136,101,38,33
184,136,98,39,33
184,133,94,40,33
181,129,85,41,33
190,139,86,42,33
192,159,138,43,33
209,197,202,44,33
231,216,212,45,33
242,228,224,46,33
244,232,232,47,33
241,228,224,48,33
234,219,212,49,33
201,186,181,50,33
183,136,104,51,33
193,148,110,52,33
37,32,39,0,34
42,39,45,1,34
39,34,42,2,34
40,34,41,3,34
45,40,45,4,34
39,34,42,5,34
40,37,42,6,34
37,33,40,7,34
40,36,42,8,34
41,35,43,9,34
44,39,48,10,34
52,45,53,11,34
46,40,48,12,34
46,40,49,13,34
46,37,45,14,34
43,38,45,15,34
48,39,43,16,34
39,35,42,17,34
45,38,44,18,34
47,40,48,19,34
50,41,45,20,34
39,35,41,21,34
40,36,43,22,34
43,39,46,23,34
39,36,41,24,34
34,30,37,25,34
48,43,53,26,34
46,40,47,27,34
53,52,67,28,34
86,83,108,29,34
131,125,157,30,34
89,89,116,31,34
105,100,118,32,34
124,119,148,33,34
159,150,165,34,34
167,149,142,35,34
180,140,115,36,34
182,136,109,37,34
174,128,96,38,34
184,128,91,39,34
189,137,91,40,34
189,141,101,41,34
203,174,151,42,34
219,205,211,43,34
220,207,210,44,34
239,224,219,45,34
249,236,236,46,34
247,237,238,47,34
244,233,231,48,34
237,223,220,49,34
215,209,212,50,34
185,148,125,51,34
189,138,102,52,34
44,39,47,0,35
34,29,36,1,35
41,36,42,2,35
44,36,41,3,35
42,40,49,4,35
42,39,47,5,35
39,35,43,6,35
40,36,42,7,35
38,33,40,8,35
36,31,38,9,35
40,35,44,10,35
49,40,48,11,35
44,38,45,12,35
41,36,41,13,35
42,38,45,14,35
39,34,41,15,35
41,36,44,16,35
44,39,44,17,35
49,40,44,18,35
42,37,43,19,35
52,42,47,20,35
39,34,39,21,35
44,41,50,22,35
52,44,51,23,35
36,31,34,24,35
36,33,41,25,35
49,41,45,26,35
44,40,48,27,35
54,51,62,28,35
105,101,126,29,35
133,134,177,30,35
142,142,177,31,35
146,140,169,32,35
136,131,168,33,35
146,142,189,34,35
155,149,185,35,35
163,140,146,36,35
185,137,111,37,35
181,133,99,38,35
197,169,154,39,35
215,198,191,40,35
229,214,212,41,35
228,214,217,42,35
224,211,215,43,35
228,216,216,44,35
242,225,220,45,35
246,233,231,46,35
250,240,239,47,35
247,235,235,48,35
240,226,222,49,35
223,214,212,50,35
186,162,156,51,35
180,134,112,52,35
42,38,45,0,36
36,32,38,1,36
47,40,47,2,36
58,54,62,3,36
40,35,41,4,36
46,38,46,5,36
44,39,48,6,36
43,40,51,7,36
37,33,40,8,36
40,35,43,9,36
48,42,52,10,36
55,46,51,11,36
60,50,59,12,36
47,40,47,13,36
38,33,40,14,36
42,37,46,15,36
42,37,45,16,36
41,36,42,17,36
44,38,45,18,36
42,37,42,19,36
40,36,42,20,36
40,35,41,21,36
42,38,47,22,36
39,34,41,23,36
38,34,41,24,36
43,40,48,25,36
59,49,52,26,36
49,43,51,27,36
54,49,59,28,36
107,103,128,29,36
120,123,168,30,36
145,148,186,31,36
132,135,182,32,36
138,137,183,33,36
156,159,200,34,36
165,163,200,35,36
165,152,171,36,36
179,142,127,37,36
199,179,173,38,36
227,209,206,39,36
230,218,216,40,36
236,225,225,41,36
233,219,222,42,36
231,219,219,43,36
232,221,222,44,36
237,223,218,45,36
244,230,227,46,36
247,236,235,47,36
248,236,236,48,36
243,231,231,49,36
231,219,214,50,36
194,179,176,51,36
183,143,116,52,36
40,36,43,0,37
41,37,44,1,37
40,35,42,2,37
45,42,48,3,37
39,35,41,4,37
38,34,40,5,37
39,35,43,6,37
40,35,42,7,37
40,35,41,8,37
41,35,42,9,37
43,37,45,10,37
59,48,54,11,37
55,46,55,12,37
59,49,56,13,37
49,40,47,14,37
41,36,43,15,37
39,34,41,16,37
46,38,43,17,37
51,43,50,18,37
49,41,46,19,37
45,39,48,20,37
55,46,50,21,37
52,48,60,22,37
46,41,48,23,37
42,37,43,24,37
52,43,48,25,37
48,42,49,26,37
51,46,57,27,37
57,54,65,28,37
130,125,154,29,37
125,134,186,30,37
131,140,187,31,37
141,143,187,32,37
152,151,196,33,37
162,165,202,34,37
163,162,196,35,37
162,150,165,36,37
201,190,198,37,37
228,211,209,38,37
236,217,211,39,37
238,223,217,40,37
238,222,220,41,37
239,225,222,42,37
236,224,222,43,37
235,223,224,44,37
236,222,220,45,37
243,228,227,46,37
244,232,232,47,37
247,235,232,48,37
246,233,230,49,37
233,220,215,50,37
197,189,188,51,37
184,135,107,52,37
43,38,45,0,38
42,38,45,1,38
36,34,39,2,38
37,34,39,3,38
39,35,44,4,38
50,45,52,5,38
45,40,49,6,38
42,37,44,7,38
41,36,42,8,38
39,35,43,9,38
46,41,50,10,38
54,45,52,11,38
54,47,54,12,38
61,53,63,13,38
57,46,53,14,38
52,44,53,15,38
43,37,44,16,38
54,46,54,17,38
80,61,64,18,38
48,41,48,19,38
47,41,49,20,38
44,39,46,21,38
51,45,51,22,38
48,39,44,23,38
46,43,54,24,38
49,41,46,25,38
44,41,49,26,38
48,43,53,27,38
60,55,69,28,38
143,138,166,29,38
136,137,182,30,38
143,149,189,31,38
134,137,182,32,38
148,148,194,33,38
151,149,187,34,38
157,159,197,35,38
195,189,199,36,38
222,206,207,37,38
236,218,218,38,38
236,221,220,39,38
239,223,220,40,38
237,221,221,41,38
244,230,228,42,38
240,226,223,43,38
235,221,222,44,38
236,222,222,45,38
245,229,223,46,38
249,236,232,47,38
248,235,230,48,38
246,233,229,49,38
236,222,220,50,38
203,196,193,51,38
188,152,129,52,38
43,40,50,0,39
43,40,49,1,39
45,40,46,2,39
39,35,43,3,39
40,34,42,4,39
44,39,46,5,39
46,40,49,6,39
44,38,46,7,39
45,41,50,8,39
39,34,40,9,39
39,34,42,10,39
48,39,44,11,39
61,52,60,12,39
50,42,51,13,39
52,43,48,14,39
72,63,74,15,39
51,44,55,16,39
69,56,65,17,39
53,47,55,18,39
50,47,58,19,39
45,41,48,20,39
43,40,47,21,39
47,42,48,22,39
42,36,41,23,39
39,35,41,24,39
54,44,49,25,39
53,49,54,26,39
47,41,49,27,39
77,68,81,28,39
132,134,173,29,39
133,139,184,30,39
122,127,176,31,39
134,139,181,32,39
145,146,183,33,39
148,151,188,34,39
187,181,197,35,39
218,206,207,36,39
234,216,211,37,39
238,224,218,38,39
242,228,225,39,39
244,231,228,40,39
244,230,228,41,39
246,232,230,42,39
242,229,226,43,39
236,224,224,44,39
235,223,223,45,39
242,228,221,46,39
248,235,232,47,39
249,238,236,48,39
248,236,235,49,39
236,221,219,50,39
209,203,204,51,39
194,170,158,52,39
41,39,46,0,40
39,36,44,1,40
37,33,39,2,40
37,32,39,3,40
42,37,44,4,40
39,34,40,5,40
48,45,55,6,40
45,40,47,7,40
37,33,39,8,40
42,36,43,9,40
40,36,44,10,40
44,39,47,11,40
40,35,42,12,40
54,49,62,13,40
47,38,42,14,40
49,42,48,15,40
51,42,48,16,40
52,41,47,17,40
48,42,51,18,40
45,42,51,19,40
48,43,52,20,40
45,40,45,21,40
46,40,46,22,40
43,38,45,23,40
43,38,45,24,40
46,38,46,25,40
42,38,47,26,40
42,38,46,27,40
97,88,101,28,40
131,133,174,29,40
130,134,173,30,40
135,129,154,31,40
117,120,157,32,40
150,151,184,33,40
155,160,196,34,40
207,201,212,35,40
230,217,214,36,40
240,227,226,37,40
244,230,225,38,40
247,234,231,39,40
245,233,232,40,40
244,232,232,41,40
246,234,234,42,40
244,231,228,43,40
239,225,217,44,40
237,221,211,45,40
242,228,221,46,40
246,235,232,47,40
249,238,236,48,40
247,235,232,49,40
233,220,221,50,40
208,198,201,51,40
199,186,179,52,40
40,38,44,0,41
33,30,37,1,41
36,32,38,2,41
37,33,41,3,41
41,35,43,4,41
39,36,42,5,41
41,36,45,6,41
41,36,41,7,41
47,41,48,8,41
43,38,44,9,41
40,35,42,10,41
42,37,45,11,41
41,36,43,12,41
56,56,71,13,41
38,33,39,14,41
38,34,37,15,41
44,37,43,16,41
48,43,51,17,41
41,36,43,18,41
46,41,50,19,41
46,41,48,20,41
61,53,65,21,41
51,46,51,22,41
51,45,50,23,41
41,35,41,24,41
50,44,50,25,41
48,44,54,26,41
49,44,53,27,41
92,89,114,28,41
147,146,175,29,41
140,137,167,30,41
122,126,170,31,41
102,105,143,32,41
112,114,144,33,41
184,176,182,34,41
225,214,218,35,41
241,229,223,36,41
245,233,230,37,41
246,234,231,38,41
247,235,233,39,41
247,236,234,40,41
244,232,233,41,41
246,232,228,42,41
240,226,215,43,41
233,215,194,44,41
227,211,198,45,41
241,225,217,46,41
247,234,230,47,41
248,235,234,48,41
247,231,229,49,41
232,218,219,50,41
198,188,192,51,41
206,193,182,52,41
37,35,41,0,42
39,36,43,1,42
49,43,49,2,42
44,38,44,3,42
40,36,44,4,42
44,41,47,5,42
56,53,57,6,42
45,38,44,7,42
42,36,41,8,42
48,43,51,9,42
40,36,43,10,42
41,38,45,11,42
48,43,49,12,42
43,37,43,13,42
39,34,40,14,42
48,42,50,15,42
48,41,47,16,42
41,36,42,17,42
43,38,46,18,42
46,39,46,19,42
51,43,48,20,42
42,37,44,21,42
48,41,49,22,42
55,48,56,23,42
63,55,60,24,42
50,43,49,25,42
48,41,47,26,42
49,43,51,27,42
78,76,98,28,42
146,144,178,29,42
160,157,178,30,42
134,143,189,31,42
143,149,197,32,42
154,157,190,33,42
217,205,205,34,42
229,221,220,35,42
244,231,229,36,42
247,234,234,37,42
245,233,232,38,42
246,235,235,39,42
248,236,235,40,42
249,236,234,41,42
247,230,220,42,42
243,226,208,43,42
238,222,201,44,42
221,204,193,45,42
238,223,216,46,42
245,231,229,47,42
248,234,234,48,42
247,231,230,49,42
235,218,218,50,42
203,189,194,51,42
209,197,190,52,42
43,39,46,0,43
40,36,42,1,43
43,38,45,2,43
36,32,38,3,43
34,30,37,4,43
38,34,41,5,43
36,32,38,6,43
42,38,43,7,43
49,43,49,8,43
37,33,39,9,43
48,44,50,10,43
40,36,42,11,43
38,33,40,12,43
44,38,45,13,43
41,36,43,14,43
37,32,39,15,43
40,35,42,16,43
47,42,50,17,43
42,38,44,18,43
47,44,50,19,43
37,34,38,20,43
45,39,45,21,43
66,60,66,22,43
54,45,52,23,43
65,59,63,24,43
41,36,40,25,43
39,33,41,26,43
50,43,52,27,43
105,101,134,28,43
130,131,171,29,43
138,140,175,30,43
128,134,184,31,43
145,150,193,32,43
186,184,201,33,43
228,215,216,34,43
238,228,229,35,43
246,234,231,36,43
245,234,233,37,43
245,234,231,38,43
248,235,232,39,43
247,235,231,40,43
250,236,234,41,43
245,229,219,42,43
242,229,219,43,43
244,230,221,44,43
229,213,203,45,43
240,222,214,46,43
246,232,229,47,43
247,233,231,48,43
246,232,228,49,43
236,217,217,50,43
207,192,198,51,43
210,199,199,52,43
45,42,50,0,44
40,38,45,1,44
40,36,42,2,44
34,30,36,3,44
35,31,37,4,44
56,51,56,5,44
41,36,44,6,44
48,44,51,7,44
46,39,46,8,44
42,35,41,9,44
39,36,42,10,44
48,44,51,11,44
40,35,41,12,44
43,38,45,13,44
44,39,47,14,44
40,37,43,15,44
43,36,41,16,44
54,41,47,17,44
46,40,46,18,44
38,33,40,19,44
45,39,47,20,44
56,50,59,21,44
47,42,50,22,44
61,55,65,23,44
52,46,52,24,44
41,35,40,25,44
44,37,45,26,44
61,49,54,27,44
105,102,127,28,44
127,132,173,29,44
125,131,174,30,44
137,144,190,31,44
169,175,200,32,44
217,203,207,33,44
232,218,217,34,44
244,231,229,35,44
246,231,225,36,44
248,234,230,37,44
249,236,233,38,44
248,235,230,39,44
243,231,233,40,44
249,236,233,41,44
247,232,222,42,44
246,231,225,43,44
244,231,224,44,44
231,218,212,45,44
236,219,211,46,44
247,233,232,47,44
248,234,233,48,44
246,231,229,49,44
238,215,210,50,44
213,192,194,51,44
193,179,176,52,44
38,35,42,0,45
42,38,44,1,45
45,41,54,2,45
32,30,34,3,45
35,32,37,4,45
58,49,58,5,45
40,35,44,6,45
39,34,41,7,45
41,35,41,8,45
39,34,40,9,45
41,39,45,10,45
50,46,54,11,45
41,36,42,12,45
40,35,42,13,45
46,41,49,14,45
45,41,48,15,45
43,37,43,16,45
46,40,47,17,45
43,37,46,18,45
45,39,47,19,45
50,47,54,20,45
66,57,68,21,45
56,50,59,22,45
54,46,53,23,45
49,42,50,24,45
37,33,37,25,45
45,37,44,26,45
67,57,66,27,45
131,123,147,28,45
151,145,161,29,45
170,168,180,30,45
177,179,200,31,45
217,206,217,32,45
221,207,212,33,45
238,225,221,34,45
239,209,206,35,45
232,188,180,36,45
244,214,206,37,45
249,235,232,38,45
249,237,234,39,45
246,234,229,40,45
249,236,233,41,45
246,234,226,42,45
244,230,221,43,45
242,230,224,44,45
226,214,211,45,45
237,220,213,46,45
246,232,232,47,45
247,233,232,48,45
246,231,230,49,45
239,219,214,50,45
205,187,189,51,45
137,122,124,52,45
42,37,44,0,46
37,34,41,1,46
35,33,39,2,46
39,35,41,3,46
45,40,47,4,46
46,42,50,5,46
37,34,40,6,46
39,34,40,7,46
53,51,57,8,46
35,32,38,9,46
37,35,40,10,46
48,44,51,11,46
44,39,45,12,46
46,41,48,13,46
52,44,49,14,46
42,35,39,15,46
44,36,40,16,46
53,49,59,17,46
43,39,47,18,46
54,50,58,19,46
45,40,47,20,46
65,51,58,21,46
51,44,50,22,46
47,41,48,23,46
54,51,63,24,46
50,42,49,25,46
50,42,51,26,46
91,82,88,27,46
206,190,191,28,46
211,190,191,29,46
214,189,188,30,46
211,191,190,31,46
206,191,192,32,46
223,213,217,33,46
241,228,225,34,46
227,180,176,35,46
227,171,161,36,46
244,211,203,37,46
250,235,228,38,46
249,237,237,39,46
248,234,232,40,46
245,234,229,41,46
246,235,230,42,46
246,234,226,43,46
239,226,221,44,46
224,211,213,45,46
235,217,211,46,46
247,233,231,47,46
247,233,232,48,46
246,231,232,49,46
237,217,214,50,46
199,184,189,51,46
116,88,93,52,46
39,36,43,0,47
37,34,41,1,47
41,37,45,2,47
43,37,46,3,47
46,40,49,4,47
48,43,49,5,47
37,32,38,6,47
43,39,45,7,47
39,34,40,8,47
37,32,38,9,47
44,39,47,10,47
59,54,61,11,47
47,40,46,12,47
43,37,43,13,47
47,42,47,14,47
42,34,42,15,47
58,45,51,16,47
52,45,52,17,47
46,42,52,18,47
45,41,50,19,47
44,41,49,20,47
62,62,78,21,47
50,45,52,22,47
44,40,45,23,47
41,33,40,24,47
57,44,48,25,47
65,57,64,26,47
178,167,167,27,47
220,200,200,28,47
213,192,193,29,47
209,190,192,30,47
204,190,191,31,47
199,188,190,32,47
222,212,215,33,47
242,230,227,34,47
243,222,215,35,47
242,213,200,36,47
248,233,228,37,47
248,236,233,38,47
246,235,236,39,47
245,234,233,40,47
242,230,228,41,47
246,234,225,42,47
245,232,226,43,47
237,222,219,44,47
228,213,211,45,47
229,211,206,46,47
247,231,228,47,47
246,232,231,48,47
247,232,233,49,47
240,221,218,50,47
193,177,179,51,47
86,67,73,52,47
42,37,44,0,48
41,38,44,1,48
40,36,45,2,48
66,58,68,3,48
39,34,41,4,48
44,38,46,5,48
39,35,41,6,48
46,43,52,7,48
38,33,40,8,48
47,42,49,9,48
50,45,55,10,48
54,46,54,11,48
44,38,45,12,48
45,41,48,13,48
57,49,56,14,48
45,40,45,15,48
51,45,50,16,48
47,41,48,17,48
55,45,52,18,48
44,39,46,19,48
42,39,46,20,48
46,43,51,21,48
51,46,54,22,48
41,37,46,23,48
42,37,46,24,48
45,39,46,25,48
107,100,107,26,48
217,198,196,27,48
197,174,166,28,48
211,191,182,29,48
215,199,202,30,48
215,197,204,31,48
207,190,194,32,48
218,209,216,33,48
238,228,227,34,48
244,234,236,35,48
247,236,233,36,48
246,236,235,37,48
247,236,236,38,48
248,236,234,39,48
247,235,232,40,48
245,232,227,41,48
243,231,222,42,48
243,228,221,43,48
240,226,218,44,48
227,217,216,45,48
227,210,205,46,48
245,230,226,47,48
245,230,230,48,48
247,231,228,49,48
243,225,222,50,48
203,188,190,51,48
86,79,87,52,48
50,45,54,0,49
53,48,58,1,49
42,40,49,2,49
45,40,50,3,49
35,30,36,4,49
42,38,44,5,49
47,42,49,6,49
46,43,51,7,49
44,39,46,8,49
43,38,45,9,49
44,39,46,10,49
51,46,53,11,49
50,44,52,12,49
51,44,52,13,49
61,55,64,14,49
61,50,54,15,49
54,46,53,16,49
53,44,50,17,49
49,42,50,18,49
44,39,47,19,49
55,47,54,20,49
46,40,48,21,49
53,47,58,22,49
56,53,63,23,49
74,73,88,24,49
52,47,56,25,49
120,114,119,26,49
204,185,176,27,49
214,191,193,28,49
210,190,179,29,49
221,199,190,30,49
226,206,209,31,49
222,200,199,32,49
219,206,209,33,49
233,222,220,34,49
243,232,232,35,49
246,235,235,36,49
247,237,235,37,49
249,238,237,38,49
248,235,230,39,49
244,229,221,40,49
235,219,214,41,49
239,220,209,42,49
240,225,218,43,49
240,227,218,44,49
231,220,216,45,49
226,211,208,46,49
243,228,222,47,49
247,230,230,48,49
245,229,227,49,49
245,227,227,50,49
220,203,202,51,49
119,110,122,52,49
55,50,59,0,50
50,45,54,1,50
46,44,54,2,50
49,45,54,3,50
38,34,41,4,50
40,35,42,5,50
45,39,46,6,50
36,32,37,7,50
51,43,49,8,50
43,37,45,9,50
41,36,42,10,50
51,44,51,11,50
60,51,60,12,50
51,48,58,13,50
50,44,56,14,50
53,45,51,15,50
41,36,42,16,50
45,38,45,17,50
63,56,67,18,50
49,42,48,19,50
48,43,52,20,50
52,46,56,21,50
46,43,53,22,50
55,49,60,23,50
57,51,62,24,50
53,50,61,25,50
135,126,132,26,50
208,189,186,27,50
204,182,173,28,50
208,190,182,29,50
222,197,189,30,50
225,202,204,31,50
223,196,196,32,50
231,217,218,33,50
228,214,210,34,50
236,224,220,35,50
243,231,224,36,50
244,233,227,37,50
245,232,224,38,50
242,227,220,39,50
237,221,217,40,50
238,219,211,41,50
239,221,209,42,50
240,224,218,43,50
242,226,215,44,50
235,222,216,45,50
224,209,207,46,50
240,223,219,47,50
245,228,229,48,50
246,230,228,49,50
245,229,228,50,50
227,208,208,51,50
135,125,137,52,50
49,46,56,0,51
52,49,61,1,51
47,44,52,2,51
51,45,51,3,51
43,40,49,4,51
39,35,41,5,51
36,34,39,6,51
37,32,39,7,51
55,48,54,8,51
43,39,46,9,51
46,41,48,10,51
46,40,47,11,51
61,54,63,12,51
45,41,48,13,51
49,43,56,14,51
44,39,47,15,51
38,34,41,16,51
40,35,43,17,51
50,47,57,18,51
54,45,52,19,51
48,43,50,20,51
50,43,50,21,51
61,61,77,22,51
61,55,64,23,51
57,49,57,24,51
51,46,56,25,51
92,87,94,26,51
197,185,183,27,51
191,174,166,28,51
210,190,186,29,51
229,210,204,30,51
235,217,215,31,51
234,213,214,32,51
231,211,209,33,51
236,220,214,34,51
238,222,220,35,51
239,225,220,36,51
239,226,224,37,51
239,223,222,38,51
241,224,220,39,51
242,224,214,40,51
244,228,220,41,51
245,230,215,42,51
243,228,224,43,51
242,227,221,44,51
236,223,218,45,51
223,209,206,46,51
237,221,222,47,51
242,226,228,48,51
245,229,233,49,51
244,225,221,50,51
223,206,210,51,51
118,109,119,52,51
49,44,54,0,52
52,48,59,1,52
59,55,63,2,52
50,44,50,3,52
38,36,42,4,52
37,34,40,5,52
37,33,39,6,52
45,42,51,7,52
42,39,45,8,52
41,38,44,9,52
46,40,48,10,52
54,49,57,11,52
50,45,53,12,52
43,38,46,13,52
45,41,49,14,52
44,40,49,15,52
43,38,45,16,52
53,41,45,17,52
41,36,44,18,52
65,51,60,19,52
56,47,54,20,52
48,44,51,21,52
73,62,69,22,52
63,59,70,23,52
50,42,49,24,52
47,42,50,25,52
61,57,68,26,52
155,146,143,27,52
186,174,170,28,52
197,182,176,29,52
230,209,202,30,52
228,214,210,31,52
233,216,216,32,52
230,206,205,33,52
230,206,202,34,52
236,221,217,35,52
238,224,223,36,52
239,225,225,37,52
240,226,226,38,52
242,228,223,39,52
